Model,Username,User_Country,User_Province,User_City,User_PostalCode,Numpublication,NumPublicationAdoption,NumPublicationHelp,NumPublicationStray,NumComment,UserAge,Work,Studies,"Marital Status",Children,Housing,"Other Pets",NumPets,Gender,Specie,Chip,Sex,Race,Age,State
AnimalShelter,Joe,Pakistan,Zaragoza,La Línea,76555,4776,1562,1582,1632,1823,25,Abogado,Bachillerato,divorced,1,triplex,snake,9,nobinary,bunny,unknown,intact_female,Akita americano,7,sick
AnimalShelter,Adriana,Guatemala,A Coruña,Tortosa,51542,3142,591,1103,1448,1056,5,,Ingeniería Informatica,divorced,0,,dog,10,other,cat,unknown,neutered_female,Galgo Polaco (Chart Polski),20,adopted
Animal,Helen,Panama,Formentera,Úbeda,55642,3741,1592,1361,788,475,33,Ingeniero,Contabilidad y fiscalización,married,5,loft,,2,,turtles,,intact_male,Borzoi,8,healthy
AnimalShelter,William,Costa Rica,Vizcaya,Almendralejo,20873,3183,825,412,1946,834,40,Artesano,Sociología y antropología,married,2,loft,snake,15,other,other,no,intact_male,Kuvasz,10,sick
AnimalAdoption,Nathaniel,Honduras,Barcelona,Telde,55717,1267,270,37,960,1221,75,Bibliotecólogo,Criminología,single,4,semi-detached house,cat,18,,dog,no,intact_female,Spinone Italiano,17,adopted
AnimalShelter,John,Singapur,Palencia,Madrid,37969,4601,1904,1877,820,15,7,Politólogo,Ingeniería mecánica y metalurgia,married,9,semi-detached house,,10,,turtles,unknown,unknow,Spitz de Norbotten (Norbottenspets),4,dead
Pages,Edward,Cuba,La Palma,El Puerto de Santa María,41145,3552,504,1491,1557,694,33,Contador,Ingeniería química,separated,17,,other,20,female,,,,,0,
AnimalShelter,Michelle,Costa Rica,Sevilla,Castile–La Mancha,93346,2369,222,913,1234,1256,38,Músico,Ingeniería Informatica,single,5,attic,dog,19,,cat,,intact_male,Lapphund Sueco,20,other
Pages,Karen,Republica Dominicana,Ceuta,Salamanca,36324,2510,1320,988,202,103,5,Carpintero,Criminología,separated,9,apartment,,5,nobinary,,,,,0,
AnimalAdoption,Carey,Republica de Irlanda,Almería,Cartagena,80332,1933,676,48,1209,575,11,Farmacólogo,"Negocios y administración, programas multidisciplinarios o generales",married,11,,snake,17,nobinary,bunny,yes,unknow,Leonberger,16,adopted
Animal,Randall,Singapur,Valencia,Luarca,76326,3794,1209,1606,979,1403,1,Abogado,Ingeniería mecánica y metalurgia,married,17,apartment,turtles,7,other,cat,,castrated_male,Cao da Serra de Aires,1,vet
PublicationAdoption,Heidi,Honduras,Lugo,Ourense,84054,4956,1970,1696,1290,1523,5,,Ciencias políticas,,10,studio,hamster,9,other,hamster,unknown,intact_male,Terrier tibetano,6,adopted
Pages,Claude,Pakistan,La Gomera,Andújar,27918,4467,843,1822,1802,589,76,Artesano,Ciencias políticas,single,5,ground floor,,10,,,,,,0,
PublicationAdoption,David,Pakistan,Guipuzcoa,Girona,50435,4146,1494,1042,1610,412,3,Bibliotecólogo,ESO,married,14,detached house,dog,12,male,other,yes,neutered_female,Spaniel Azul de Picardía,16,adopted
PublicationAdoption,William,Malta,Huesca,Tortosa,44960,4358,873,1844,1641,1690,18,,Contabilidad y fiscalización,single,10,bungalows,turtles,1,,dog,yes,intact_male,Terrier japonés (Nihon teria),2,vet
Pages,James,Paraguay,A Coruña,Ecija,56131,2950,1025,905,1020,334,40,Farmacólogo,Bellas artes,divorced,3,semi-detached house,,14,female,,,,,0,
AnimalAdoption,James,España,Murcia,Pontevedra,50612,3411,1834,656,921,151,19,Filólogo,Criminología,married,10,duplex,bunny,8,,cat,unknown,neutered_female,Terrier cazador alemán,4,healthy
PublicationAdoption,Laurie,Guatemala,Toledo,Baza,70561,4432,1844,1505,1083,1963,11,Artesano,Magisterio,separated,8,flat,dog,15,,other,unknown,castrated_male,Braco Francés,2,sick
AnimalAdoption,Justin,Chile,La Palma,Guernica,58997,4505,1505,1594,1406,1929,78,Paramédico,Ciencias políticas,single,5,flat,other,6,nobinary,snake,unknown,unknow,Alaskan malamute,14,sick
Animal,Steven,Venezuela,Guipuzcoa,Ecija,62922,2592,1433,208,951,1654,76,Geógrafo,"Negocios y administración, programas multidisciplinarios o generales",divorced,1,apartment,cat,15,male,turtles,no,unknow,Samoyedo,2,vet
PublicationAdoption,Danny,Singapur,Sevilla,Girona,99304,3143,420,1711,1012,1978,12,Paramédico,Negocios y comercio,,2,apartment,turtles,3,nobinary,dog,unknown,intact_female,Lagotto Romagnolo,16,other
AnimalShelter,Mary,Bolivia,Huelva,Tomelloso,13231,2476,527,1455,494,1828,9,Sociólogo,Mercadotecnia y publicidad,,9,semi-detached house,,16,female,hamster,yes,unknow,Kelpie australiano (Australian kelpie),5,dead
AnimalAdoption,Ralph,Guinea Ecuatorial,Guipuzcoa,Lugo,35373,3139,1880,244,1015,1777,85,Periodista,Derecho,separated,6,triplex,cat,13,,bunny,yes,castrated_male,Bullmastiff,9,foster
AnimalShelter,Tracey,Peru,Madrid,Cieza,13986,2542,1066,440,1036,1468,8,Bibliotecólogo,Magisterio,separated,18,duplex,other,12,male,cat,no,castrated_male,Boyero de las Ardenas,7,dead
PublicationAdoption,Bonnie,Guatemala,Santa Cruz de Tenerife,Cáceres,57780,968,259,306,403,258,96,Bibliotecólogo,Criminología,,6,detached house,bunny,16,other,snake,yes,intact_female,Dobermann,20,unknown
PublicationAdoption,Ursula,Singapur,Avila,,40762,2124,8,1973,143,24,57,Químico,Criminología,single,1,quadplex,bunny,20,,dog,no,intact_female,Scottish terrier,6,dead
AnimalAdoption,Richard,Cuba,Formentera,Getafe,65295,3663,653,1289,1721,1952,47,Politólogo,ESO,,8,attic,cat,5,female,dog,unknown,intact_female,Harrier,17,healthy
PublicationAdoption,Pamela,Bolivia,Granada,Tarragona,11347,2694,958,1033,703,1830,60,Farmacólogo,Tecnología y protección del medio ambiente,single,12,ground floor,dog,9,other,cat,yes,intact_male,Billy,17,adopted
Animal,Arturo,Nicaragua,Formentera,Madrid,37890,4743,1802,1236,1705,1718,30,,Tecnologías de la información y comunicación,separated,16,duplex,dog,15,male,bunny,yes,unknow,Terrier checo (Ceský teriér),12,sick
AnimalShelter,Justin,Colombia,Lugo,A Coruña,34351,3608,991,1264,1353,1209,90,Físico,Criminología,single,19,detached house,turtles,8,female,turtles,no,intact_female,Bull terrier,17,adopted
AnimalAdoption,Maria,Honduras,Navarra,Carmona,57068,3282,1450,1357,475,1737,6,Electricista,Ciencias políticas,single,17,flat,cat,19,nobinary,hamster,,neutered_female,Dobermann,16,healthy
AnimalAdoption,Darlene,Alemania,La Palma,Tineo,98204,3786,1325,1303,1158,1974,30,Abogado,Contabilidad y fiscalización,married,13,ground floor with garden,turtles,9,nobinary,other,yes,castrated_male,Braco Alemán de pelo duro,11,foster
PublicationAdoption,Birdie,Guinea Ecuatorial,Tarragona,Irun,60181,5339,1960,1902,1477,762,57,Químico,"Negocios y administración, programas multidisciplinarios o generales",,8,apartment,other,1,,hamster,no,neutered_female,Spitz de Norbotten (Norbottenspets),1,unknown
AnimalAdoption,Randy,Nicaragua,Gran Canaria,Teruel,15136,1541,726,776,39,634,46,Filólogo,"Negocios y administración, programas multidisciplinarios o generales",married,16,,bunny,17,,dog,no,intact_female,Schnauzer gigante (Riesenschnauzer),14,sick
PublicationAdoption,George,Colombia,Teruel,Guadix,61400,3408,1172,850,1386,1323,25,Botánico,Bellas artes,single,18,ground floor with garden,dog,12,nobinary,bunny,yes,intact_male,Griffon leonado de Bretaña,15,unknown
Pages,Kristen,Costa Rica,Segovia,Badajoz,18851,3680,1617,1134,929,451,82,Ingeniero,"Negocios y administración, programas multidisciplinarios o generales",married,15,ground floor with garden,other,9,male,,,,,0,
Pages,Laura,El Salvador,Lanzarote,Santa Cruz de Tenerife,65947,2493,398,1795,300,573,51,Profesor,Sociología y antropología,divorced,11,terraced house,bunny,14,nobinary,,,,,0,
Animal,Gary,Nicaragua,Guadalajara,Mieres,78044,2398,588,222,1588,176,79,Profesor,Ingeniería química,relationship,19,attic,bunny,12,nobinary,turtles,no,neutered_female,Sabueso Francés blanco y negro,18,adopted
Animal,Jessica,Guinea Ecuatorial,Sevilla,Madrid,47163,4880,1323,1662,1895,1141,34,Psicólogo,"Negocios y administración, programas multidisciplinarios o generales",separated,20,flat,cat,12,,snake,,neutered_female,Basenji,11,other
AnimalAdoption,Andrea,Republica de Irlanda,Orense,Ferrol,14510,692,280,165,247,180,50,Historiador,Tecnologías de la información y comunicación,,0,attic,bunny,13,male,snake,unknown,unknow,Spitz Finlandés,20,adopted
Pages,Stephen,El Salvador,Córdoba,Portugalete,18048,3417,1677,709,1031,1739,47,Filólogo,Trabajo y atención social,separated,10,attic,other,11,,,,,,0,
Pages,Kenneth,Peru,Cantabria,Cornellà,77663,4155,1648,578,1929,1979,73,Profesor,Ingeniería Informatica,single,18,flat,turtles,13,nobinary,,,,,0,
PublicationAdoption,Jeffrey,Mexico,A Coruña,L’Hospitalet de Llobregat,58611,2251,1327,236,688,1754,92,Matemático,Ingeniería química,separated,6,triplex,snake,3,other,bunny,no,unknow,Smoushond Holandés,16,dead
PublicationAdoption,Jane,Argentina,Cantabria,Granada,13588,1079,476,289,314,1176,25,Mecánico,Criminología,divorced,5,terraced house,hamster,3,,hamster,unknown,neutered_female,Schnauzer miniatura (Zwergschnauzer),1,healthy
AnimalShelter,Felix,Ecuador,Palencia,Martos,71852,2173,292,1154,727,274,48,Profesor,Ingeniería Informatica,single,6,loft,hamster,16,nobinary,turtles,yes,unknow,Sealyham terrier,20,healthy
Pages,Brooke,Chile,Lugo,Asturias,19782,1205,153,122,930,1262,25,Técnico de sonido,"Negocios y administración, programas multidisciplinarios o generales",relationship,1,flat,cat,20,nobinary,,,,,0,
AnimalAdoption,Rodney,Peru,Menorca,Puertollano,62637,1606,707,797,102,246,27,Cerrajero,Ingeniería mecánica y metalurgia,,10,ground floor with garden,cat,16,female,other,unknown,intact_male,Dálmata,8,adopted
PublicationAdoption,Timothy,Colombia,Ciudad Real,Villaviciosa,20163,3269,1731,416,1122,568,61,,Contabilidad y fiscalización,separated,9,duplex,other,3,male,snake,yes,castrated_male,Dandie dinmont terrier,1,unknown
PublicationAdoption,Wade,Chile,Guipuzcoa,Ecija,87632,3161,141,1716,1304,1316,48,Secretaria,Administración y gestión de empresas,separated,9,ground floor with garden,,18,male,cat,yes,intact_male,Billy,14,foster
PublicationAdoption,Jeremy,Cuba,Cáceres,Dos Hermanas,29076,3777,1709,445,1623,740,41,Ingeniero,Sociología y antropología,single,7,loft,dog,5,other,turtles,unknown,intact_female,Sabueso Serbio,4,vet
AnimalShelter,Joe,Malta,Badajoz,Linares,47031,1392,96,225,1071,896,72,Sociólogo,Trabajo y atención social,divorced,14,detached house,,8,female,snake,unknown,intact_male,Kishu,19,adopted
AnimalAdoption,Larry,Uruguay,Lérida,Reus,65997,2841,756,1560,525,549,48,Arquitecto,Ingeniería química,separated,16,semi-detached house,,1,male,dog,yes,unknow,Spaniel Alemán (German Wachtelhund),20,healthy
Animal,Kyla,Bolivia,Burgos,Badajoz,57805,4014,1659,1098,1257,108,0,Paleontólogo,Ingeniería Informatica,single,5,bungalows,turtles,20,female,turtles,,castrated_male,King Charles Spaniel,17,other
Pages,Carl,Honduras,Gran Canaria,Salamanca,85560,3612,556,1895,1161,1456,42,Físico,Derecho,married,15,quadplex,cat,0,other,,,,,0,
Pages,Gary,Reino Unido,Barcelona,Canary Islands,77964,3113,616,1644,853,1837,77,Biólogo,Psicología,separated,10,attic,dog,15,male,,,,,0,
Animal,Karen,Pakistan,León,Catalonia,98803,3674,873,1191,1610,271,68,Ingeniero,Ingeniería química,single,1,apartment,dog,0,female,hamster,,intact_male,Collie Barbudo,14,other
AnimalShelter,Candace,Guatemala,Lugo,Tineo,60138,2816,213,1845,758,1931,63,Contador,Trabajo y atención social,relationship,8,bungalows,,7,male,cat,no,intact_male,Cesky Fousek,6,foster
Pages,Ulysses,Reino Unido,Burgos,Úbeda,71392,2700,715,1198,787,1837,65,Biólogo,Bachillerato,relationship,18,bungalows,cat,19,female,,,,,0,
PublicationAdoption,Bob,El Salvador,Murcia,Torrelavega,35257,928,263,405,260,993,60,Sociólogo,Magisterio,single,2,studio,cat,11,nobinary,hamster,yes,neutered_female,Volpino Italiano,1,adopted
AnimalAdoption,Elvie,Mexico,Valladolid,Toro,83954,3839,270,1630,1939,1378,10,Mecánico,Ingeniería Informatica,,4,terraced house,turtles,1,other,turtles,no,neutered_female,Otterhound,3,foster
PublicationAdoption,James,Bolivia,Sevilla,Cáceres,66831,3574,405,1326,1843,997,28,Ingeniero,"Negocios y administración, programas multidisciplinarios o generales",married,8,duplex,dog,16,male,hamster,unknown,castrated_male,Bulldog francés,5,dead
Pages,Pamela,Uruguay,Formentera,Lleida,84524,3820,1552,1486,782,646,9,Botánico,Negocios y comercio,separated,6,apartment,other,19,other,,,,,0,
Animal,Jimmy,Pakistan,Ceuta,Baza,47540,2370,452,740,1178,1546,34,Filólogo,"Finanzas, banca y seguros",single,1,triplex,other,16,male,bunny,,unknow,Cane da Pastore Maremmano-Abruzzese,13,other
AnimalAdoption,Mary,Francia,Ibiza,Murcia,87056,874,249,366,259,864,77,Contador,Magisterio,single,18,triplex,dog,11,nobinary,dog,no,castrated_male,Vizsla,19,adopted
AnimalAdoption,Lynne,Colombia,Ibiza,Teruel,36171,1603,391,27,1185,1398,19,Bibliotecólogo,Sociología y antropología,single,18,,dog,1,female,dog,unknown,neutered_female,Collie Barbudo,19,other
PublicationAdoption,Cynthia,Francia,Murcia,Galicia,38858,4019,1320,1196,1503,136,100,Músico,Psicología,,14,apartment,other,13,female,hamster,no,intact_female,Bosnian Hound,17,adopted
AnimalAdoption,William,Guinea Ecuatorial,Lanzarote,Jaca,32164,2528,621,273,1634,1855,66,Frutero,Tecnología y protección del medio ambiente,single,0,loft,hamster,12,male,cat,no,intact_male,Smoushond Holandés,2,sick
AnimalShelter,John,Republica Dominicana,Teruel,Santander,89016,1524,965,532,27,980,41,Farmacólogo,Criminología,married,8,triplex,snake,7,female,snake,yes,neutered_female,Chow Chow,17,adopted
Pages,Woodrow,Colombia,A Coruña,Guadalajara,50521,1958,654,841,463,1436,56,Electricista,Ingeniería química,single,12,detached house,bunny,19,nobinary,,,,,0,
AnimalShelter,Carol,Uruguay,Teruel,Salamanca,74644,3278,676,1105,1497,1447,97,Periodista,Negocios y comercio,married,2,triplex,hamster,18,female,bunny,yes,neutered_female,Bulldog francés,9,sick
AnimalShelter,Billy,Pakistan,León,Girona,48748,3482,1248,1004,1230,1987,90,Archivólogo,Contabilidad y fiscalización,divorced,9,ground floor,bunny,19,male,cat,,intact_male,Irish soft coated wheaten terrier,12,foster
Pages,Timothy,El Salvador,Lérida,Granada,26849,3519,1634,705,1180,521,86,Profesor,Sociología y antropología,relationship,19,ground floor with garden,,7,female,,,,,0,
Animal,John,Chile,Avila,Melilla,19012,1992,613,346,1033,6,72,Farmacólogo,Bachillerato,single,8,semi-detached house,snake,7,,turtles,no,castrated_male,Gran Gascón Saintongeois,4,unknown
AnimalShelter,Earl,Uruguay,A Coruña,Jerez de la Frontera,78743,4853,1795,1385,1673,99,57,Cocinero,Ingeniería química,relationship,11,triplex,hamster,20,male,hamster,no,unknow,Scottish terrier,14,other
Animal,Bess,Pakistan,Navarra,Sevilla,54776,2666,557,451,1658,1387,14,Físico,Trabajo y atención social,relationship,4,ground floor,,16,male,dog,no,unknow,Bouvier des Flandres,4,adopted
AnimalAdoption,Bobby,Paraguay,La Rioja,Granada,83572,2676,539,647,1490,76,4,Cerrajero,Trabajo y atención social,married,3,apartment,turtles,16,nobinary,turtles,no,unknow,Bavarian Mountain Scenthound,3,healthy
Pages,Mary,Chile,Jaén,Tarragona,89546,2371,488,630,1253,1196,74,Artesano,Trabajo y atención social,divorced,15,quadplex,turtles,4,nobinary,,,,,0,
AnimalShelter,Elton,Chile,Sevilla,Úbeda,73287,3638,1897,600,1141,975,97,Abogado,Economía,,15,studio,,11,female,cat,,unknow,Viejo Pastor Inglés,20,dead
Animal,Harry,Paraguay,Huelva,Manresa,50191,4822,1946,1099,1777,1829,6,Sociólogo,Bellas artes,single,7,triplex,other,10,female,turtles,no,intact_male,Samoyedo,8,adopted
AnimalShelter,Maria,Reino Unido,Lanzarote,Jaén,51881,1750,383,792,575,523,45,Músico,Mercadotecnia y publicidad,,15,ground floor,dog,6,other,dog,unknown,unknow,Galgo Italiano,1,other
Pages,Danielle,España,Avila,Simancas,53916,3142,1392,1218,532,330,60,Bibliotecólogo,Psicología,relationship,4,ground floor,snake,0,other,,,,,0,
AnimalAdoption,Guadalupe,Singapur,La Rioja,Cuenca,12293,2912,154,1175,1583,1921,68,Archivólogo,Trabajo y atención social,separated,18,terraced house,dog,7,female,dog,yes,intact_male,Irish Water Spaniel,16,sick
AnimalAdoption,David,Panama,Navarra,Jerez de la Frontera,79059,1951,189,926,836,1288,7,Profesor,"Negocios y administración, programas multidisciplinarios o generales",,6,duplex,turtles,19,,bunny,yes,intact_female,Border Collie,0,sick
PublicationAdoption,Richard,Peru,La Gomera,Llívia,72623,3872,1740,1777,355,448,92,Psicólogo,Derecho,single,9,,,6,nobinary,bunny,unknown,castrated_male,Braco de Auvernia,2,sick
Animal,Dana,Republica Dominicana,Palencia,Alcántara,45624,3388,1542,1120,726,1897,39,Electricista,Trabajo y atención social,single,7,loft,snake,7,male,other,unknown,neutered_female,Spinone Italiano,19,foster
Animal,Brian,Republica de Irlanda,Barcelona,Melilla,64101,1940,1520,121,299,228,78,Ingeniero,Negocios y comercio,,14,semi-detached house,turtles,9,male,hamster,yes,intact_female,Terrier galés,17,adopted
AnimalAdoption,Bernard,Cuba,Mallorca,Badajoz,65999,3452,772,847,1833,245,72,Farmacólogo,Tecnología y protección del medio ambiente,divorced,10,bungalows,snake,5,female,dog,,neutered_female,Husky Siberiano (Siberian Husky),13,other
AnimalShelter,Maryann,España,Lérida,Tortosa,12895,2737,40,1926,771,1206,37,Cocinero,"Negocios y administración, programas multidisciplinarios o generales",married,20,loft,snake,20,other,snake,,neutered_female,Sabueso Yugoslavo de Montaña,19,foster
Pages,Janae,Francia,Las Palmas de Gran Canaria,Cornellà,77687,2108,781,855,472,505,97,Cerrajero,Bachillerato,separated,7,semi-detached house,,11,,,,,,0,
AnimalShelter,Brian,Cuba,Albacete,Baza,14811,3817,1153,819,1845,321,85,Politólogo,Bachillerato,married,16,studio,other,15,male,cat,unknown,unknow,Boyero de Australia,11,dead
Animal,Caroline,El Salvador,Segovia,Linares,28942,2060,269,1195,596,91,36,Electricista,"Finanzas, banca y seguros",relationship,5,triplex,snake,19,other,other,no,intact_female,Boyero de Appenzell,8,other
PublicationAdoption,Crystal,Honduras,Valencia,Cartagena,52768,2620,1574,942,104,1320,72,Profesor,Sociología y antropología,relationship,9,studio,turtles,8,female,dog,no,neutered_female,Skye terrier,1,dead
AnimalShelter,Richard,Colombia,Almería,Bilbao,39543,3153,85,1712,1356,369,63,Secretaria,Ingeniería mecánica y metalurgia,married,19,loft,cat,11,,hamster,,intact_male,Irish soft coated wheaten terrier,9,healthy
AnimalAdoption,Christopher,India,Formentera,Valladolid,96213,4041,750,1864,1427,1521,46,Lavandero,Mercadotecnia y publicidad,separated,5,triplex,other,1,other,dog,unknown,unknow,Kuvasz,4,healthy
PublicationAdoption,Ronald,Bolivia,Tenerife,Úbeda,14665,3967,1260,808,1899,559,27,Cerrajero,Tecnologías de la información y comunicación,divorced,16,apartment,,7,female,cat,,intact_female,Shih Tzu,2,adopted
PublicationAdoption,Sarah,Pakistan,Salamanca,Ourense,45089,1506,563,296,647,1229,80,Filólogo,Ingeniería química,separated,15,attic,snake,14,female,snake,yes,intact_female,Hovawart,11,other
PublicationAdoption,Andra,Cuba,Vizcaya,Vilagarcía de Arousa,77449,1421,820,553,48,1452,92,Bibliotecólogo,"Negocios y administración, programas multidisciplinarios o generales",,17,detached house,hamster,10,,bunny,yes,castrated_male,Sabueso Griego,20,other
AnimalAdoption,Roderick,Guinea Ecuatorial,Sevilla,Caravaca,54294,2883,1401,1018,464,684,53,Farmacólogo,Negocios y comercio,relationship,11,semi-detached house,other,1,female,other,no,castrated_male,Viejo Pastor Inglés,0,sick
